total_weight,center_of_mass_offset,thrust_to_weight,arm_length,propeller_size,motor_kv,score
500.0,1.27,2.99,191.2,6,1559,80.4
701.5,3.31,1.89,114.6,6,2475,46.9
808.2,0.1,2.73,115.1,5,2504,100.0
747.8,4.99,1.02,183.7,6,2279,0.0
875.7,0.01,2.92,183.9,6,1780,100.0
813.1,2.38,1.26,111.8,5,2260,63.2
1502.8,0.18,1.11,214.6,9,1786,36.7
1284.2,0.92,1.79,194.2,8,2467,72.3
529.6,0.78,2.71,164.2,5,2192,100.0
500.0,0.17,2.44,89.8,5,2061,98.6
1292.6,1.44,2.21,151.2,7,2593,67.9
885.5,0.5,2.78,122.4,6,1474,86.4
1641.4,3.81,2.1,222.1,9,2431,9.6
1079.1,0.01,1.04,109.8,7,2595,30.4
1086.4,3.12,3.06,178.8,9,2405,16.1
856.4,0.52,2.1,117.8,6,2036,100.0
699.8,0.81,3.12,127.4,6,2125,86.8
1005.6,0.62,1.29,193.3,6,2194,73.7
1104.8,5.69,1.01,217.0,8,2046,0.0
1196.4,1.18,2.88,220.3,9,2291,65.5
1892.3,2.71,3.29,230.6,9,2258,30.8
919.1,0.88,1.63,208.3,7,1894,95.4
865.2,0.26,3.29,166.2,5,1584,78.0
1289.0,0.52,3.33,100.9,6,2128,88.0
822.6,2.03,2.24,107.4,6,2590,67.1
989.6,2.05,3.28,148.4,7,1676,69.4
844.0,2.2,3.29,143.5,9,2513,35.6
1634.6,0.27,2.43,186.5,8,2642,68.1
1591.3,0.31,3.31,217.4,9,2090,72.2
1734.9,0.17,0.98,186.9,8,2020,39.9
1253.7,0.32,2.47,178.2,8,1797,100.0
1551.7,0.81,1.11,190.9,9,2317,16.6
1053.0,0.84,1.92,128.9,6,1683,92.9
1281.3,0.64,3.47,204.9,8,1630,88.5
1213.6,0.07,3.41,189.3,7,2223,81.4
972.1,0.79,1.67,141.0,7,2444,84.7
898.8,1.31,2.85,205.2,8,2337,71.9
756.4,1.17,1.34,161.5,6,1675,72.1
905.5,0.05,0.86,174.1,8,1878,36.6
670.4,0.37,2.8,188.1,7,1746,97.3
1239.9,1.87,1.82,190.5,7,2374,71.3
601.3,0.49,1.81,210.1,9,2294,73.2
841.0,0.46,2.69,139.5,6,1571,88.9
1385.5,2.55,1.22,227.3,9,1942,30.0
1082.4,0.01,3.08,116.1,5,2432,88.8
1101.1,1.19,2.43,142.7,8,2217,76.0
1719.8,0.44,1.84,221.8,9,2378,67.7
1099.6,1.2,1.79,148.4,6,1943,97.1
1278.9,2.01,1.29,130.3,8,1601,62.8
1259.0,0.74,2.7,152.1,8,2603,69.8
856.0,0.25,3.4,173.2,8,2116,73.3
1606.4,1.95,1.34,216.5,8,1938,56.4
1657.8,2.09,1.62,126.4,8,1782,81.0
1323.8,1.74,1.67,140.1,6,2387,80.2
823.9,1.56,1.58,170.6,5,2281,86.1
1101.3,2.39,2.09,118.8,7,2421,61.4
610.9,0.08,2.1,172.9,5,1645,89.3
1162.9,1.22,2.0,161.9,7,1515,96.1
992.1,0.16,2.33,186.8,9,2540,61.7
1492.5,0.78,2.72,128.3,8,2248,73.2
1061.7,1.16,3.46,223.3,9,1524,84.5
1513.1,0.09,2.05,159.0,9,1432,97.8
1635.7,0.44,2.73,165.4,7,1872,100.0
1218.3,0.45,2.71,185.6,6,2003,99.7
1499.5,0.49,1.72,220.0,8,2162,84.9
1502.3,0.84,2.43,154.8,9,2249,66.0
935.3,0.4,1.82,150.0,5,1422,84.4
649.3,0.56,3.44,154.3,8,2347,66.5
949.0,1.56,1.72,124.0,6,2394,87.5
1354.7,0.2,0.84,167.6,8,2505,25.0
624.1,1.83,1.98,200.1,9,1602,83.2
791.1,0.36,1.68,174.7,5,1954,100.0
1353.5,0.19,2.76,168.8,9,2530,61.3
1266.2,0.01,1.89,146.3,6,2497,92.0
898.6,0.82,1.95,119.0,7,1600,93.0
500.0,0.29,2.9,127.5,5,1784,86.4
812.1,1.47,3.48,172.5,6,2311,81.2
1033.6,3.86,1.72,104.9,6,2442,36.4
1640.2,1.65,0.87,232.6,9,2243,14.8
1294.2,1.08,2.98,218.9,9,2044,76.5
1029.7,0.79,1.57,169.6,9,2094,73.1
1257.1,4.14,1.57,201.3,7,2044,33.9
858.9,0.98,2.54,197.3,8,1520,93.7
641.5,0.26,2.09,172.4,8,2558,76.4
1251.7,0.2,2.94,226.7,9,1654,89.4
1616.0,1.47,1.05,157.1,9,1944,19.4
1087.1,0.49,3.5,131.0,7,1405,87.7
1337.4,1.37,1.45,124.9,8,2557,41.9
1025.0,0.55,2.77,112.9,7,1621,98.8
1127.2,1.42,2.9,151.0,6,2691,80.0
1668.8,1.21,1.09,164.0,8,2281,23.1
1109.0,0.99,1.28,227.9,9,2114,51.4
861.5,1.04,2.84,104.9,5,2033,97.8
796.6,0.36,3.28,161.0,6,2555,77.7
500.0,0.17,2.61,115.3,5,1451,84.8
807.4,0.49,1.7,189.8,7,2678,79.1
1002.4,2.0,2.51,198.2,7,2141,74.8
1178.7,1.34,1.1,160.6,7,1748,40.7
1727.6,2.52,2.54,201.6,9,1669,62.8
1385.6,1.18,2.28,197.5,7,1804,96.5
782.4,3.48,0.86,125.1,5,2016,1.1
564.7,0.15,3.13,146.9,6,2582,77.3
1621.5,0.9,2.56,146.0,9,2592,58.3
790.0,0.38,0.84,189.6,6,2694,33.2
1130.5,1.01,2.09,159.9,7,2017,95.1
1035.0,2.01,3.03,156.4,8,2223,52.8
1170.6,2.0,2.75,222.7,9,2383,52.4
1503.1,4.17,1.47,191.3,7,1798,16.5
1681.8,2.74,1.54,156.8,9,1740,51.7
500.0,1.19,1.84,213.9,8,2016,75.4
967.9,0.2,1.4,136.2,5,1406,62.1
562.6,1.68,2.63,131.4,5,1423,72.9
1038.7,1.01,3.11,134.8,5,1968,90.8
500.0,0.21,2.72,127.2,8,2126,79.1
775.6,0.85,1.47,153.9,6,1719,78.6
1183.4,0.82,2.51,128.5,8,1936,88.6
1003.2,2.82,3.04,136.6,8,1882,50.7
1423.5,0.18,2.59,201.9,7,1965,94.4
500.0,0.86,1.71,176.5,5,2509,93.8
1755.3,0.66,2.28,141.9,9,1902,76.1
1202.9,0.74,2.17,157.1,6,2201,95.6
1049.9,1.13,3.13,137.2,9,2162,59.4
1049.4,2.84,0.96,208.8,7,2460,0.3
1365.4,1.6,2.06,189.7,7,1685,89.8
902.7,0.25,1.76,110.2,6,1906,100.0
1575.2,0.01,2.93,156.1,9,2025,72.5
800.1,0.78,2.93,100.3,6,2154,96.0
968.3,0.1,2.99,168.6,6,2611,86.5
780.9,0.13,2.66,114.9,5,1529,85.7
809.3,0.27,2.5,146.3,9,1703,79.9
721.0,0.0,2.33,152.0,5,2323,100.0
792.3,1.09,2.31,142.8,5,2126,95.1
1015.1,0.15,0.94,176.0,5,1935,50.5
1111.1,0.67,1.85,156.8,8,2672,67.0
815.6,1.02,2.73,182.3,7,1626,95.5
1277.4,0.92,1.37,118.5,7,2057,74.9
1246.0,1.81,3.28,207.3,8,1723,74.6
742.7,1.12,0.87,167.5,6,1407,28.1
1817.3,0.1,2.17,145.9,9,2257,73.8
1384.3,0.42,0.83,208.1,9,1455,51.3
1238.5,0.16,1.57,137.8,9,1950,82.2
566.0,0.56,1.0,176.8,5,2379,50.4
1292.0,0.18,1.14,210.9,9,1673,37.0
1043.8,1.98,1.91,193.5,9,2520,38.0
1370.8,0.48,2.63,216.1,9,2057,77.5
829.8,1.5,1.14,111.0,7,2521,25.0
1149.2,0.04,1.4,145.3,8,2166,60.4
957.0,3.29,0.94,154.2,6,2634,0.0
1618.5,0.69,2.03,157.0,8,1964,82.5
1798.7,1.28,3.12,135.5,9,2456,50.8
691.9,0.28,2.08,174.7,6,1676,99.0
1038.0,0.16,2.89,115.9,6,2366,100.0
1364.3,2.2,0.94,220.1,8,2200,5.7
1269.4,1.85,2.25,147.6,8,2299,61.3
1260.6,0.89,1.76,139.2,8,1826,84.4
1824.0,1.57,1.82,139.9,8,2553,57.4
625.9,1.13,2.27,144.2,5,1695,83.6
748.9,0.68,2.19,167.9,7,1961,94.1
1123.2,0.88,2.76,146.0,7,1878,95.1
1153.0,0.01,2.38,168.7,9,1974,81.3
593.4,0.45,2.32,89.7,5,1509,88.6
1172.8,0.31,1.24,181.1,6,2261,80.9
1312.0,3.12,3.06,138.1,8,2601,18.9
1157.5,0.01,3.19,234.0,9,2667,49.5
1305.0,2.8,2.08,127.9,6,1996,72.5
751.5,1.15,2.95,184.9,7,1513,90.5
1424.2,0.04,3.25,123.0,6,2539,85.0
1362.5,0.1,2.65,121.7,8,1948,85.6
1106.9,0.78,2.36,157.6,8,1537,93.1
1213.5,2.32,3.36,125.0,7,1928,64.9
840.9,0.4,3.37,122.8,8,2282,70.3
947.0,0.3,1.81,139.5,5,1679,89.3
1766.5,0.95,1.16,167.2,9,1576,46.3
943.1,0.95,2.18,111.1,7,2145,79.4
873.7,0.06,2.88,167.5,7,1641,99.9
1000.8,1.03,1.02,175.5,6,1941,48.4
960.8,0.18,0.86,190.7,7,1480,53.2
1226.0,1.62,1.71,183.8,9,1412,86.9
500.0,0.75,1.11,132.2,5,1843,34.8
931.4,0.98,0.97,150.2,6,1537,38.7
1006.6,1.74,1.12,138.0,9,2616,0.0
627.8,0.29,1.37,197.4,7,1790,82.1
1345.9,1.71,2.07,159.9,8,2230,65.2
915.3,1.96,3.38,185.5,8,2660,46.0
1281.0,2.18,1.24,201.3,9,1854,47.0
943.0,0.5,1.67,180.5,5,1949,100.0
1393.9,0.51,2.03,194.1,8,1709,96.6
1087.3,1.79,2.07,190.8,9,1887,67.4
630.8,2.74,1.74,118.3,6,1767,63.1
1508.3,0.53,2.7,195.9,7,2592,78.4
1211.0,0.6,2.49,110.9,5,1572,90.4
612.3,0.43,1.92,111.8,5,2642,99.2
979.6,0.27,2.76,133.8,6,1987,99.1
1105.7,2.82,1.26,136.6,5,2635,46.4
1609.8,0.03,3.22,183.9,9,2561,57.8
500.0,0.45,2.55,141.8,5,2160,95.3
500.0,0.91,1.7,155.8,5,1637,84.6
515.5,0.05,3.41,91.0,5,2312,90.6
1450.7,1.81,3.11,177.7,9,2031,55.0
1092.8,0.18,0.92,139.1,7,1410,47.9
2145.1,1.32,0.97,124.3,8,1800,41.0
1048.8,3.56,1.84,123.4,5,1602,38.6
1385.7,0.54,2.57,129.6,6,1926,98.9
1299.5,3.27,2.24,177.2,6,1915,60.7
1619.2,3.52,2.51,178.4,9,2256,24.9
887.4,0.32,2.26,116.1,7,1580,100.0
1116.4,0.55,1.03,149.5,5,1830,34.2
1647.2,2.65,3.04,220.6,9,2134,37.1
825.3,0.13,3.49,162.9,8,1812,85.4
500.0,0.71,2.83,204.7,7,1942,99.5
1135.4,3.1,2.78,199.6,7,1728,60.6
1311.1,0.1,3.17,162.4,9,1959,73.3
1404.1,3.15,2.43,190.7,6,2607,48.7
500.0,0.45,2.92,180.8,7,2360,77.9
711.2,1.6,2.67,175.1,6,1530,75.6
816.6,0.29,2.43,177.1,7,2698,78.0
500.0,1.45,2.34,115.6,7,2061,85.4
1131.6,0.57,2.57,206.7,7,1770,99.3
926.1,1.16,2.58,151.1,8,1855,83.8
500.0,0.36,0.97,112.9,6,1424,37.6
1438.2,2.9,3.2,208.7,8,2417,26.4
1288.9,0.02,1.65,162.2,6,2404,95.6
978.6,2.36,1.43,155.1,8,1708,58.6
708.3,0.1,2.69,168.4,8,1578,98.3
1267.5,1.43,2.31,215.3,8,1605,94.2
1659.4,0.34,0.94,192.8,9,1404,47.2
1252.6,1.56,1.73,159.2,8,1577,90.8
500.0,0.24,3.09,207.0,7,1714,89.7
500.0,0.2,1.19,88.1,5,2316,49.2
693.9,1.18,3.47,163.7,8,2246,59.1
639.3,0.07,3.4,105.6,5,1530,77.0
500.0,0.09,1.05,115.4,5,2648,54.0
1147.6,0.07,3.49,113.3,7,1705,91.6
910.9,0.59,0.91,136.3,5,1709,31.2
601.8,0.12,2.62,87.6,5,2514,100.0
540.0,1.67,2.71,123.6,5,1661,76.1
1054.8,1.11,2.97,182.3,6,2208,99.2
1102.6,0.01,0.87,209.8,8,1837,37.2
652.3,1.67,3.09,202.3,8,1921,70.5
861.7,0.78,1.55,155.5,5,2541,92.1
500.0,1.54,2.36,197.0,7,2597,70.6
895.2,0.31,2.09,104.9,6,1629,99.2
876.4,0.7,3.24,173.5,7,1556,82.3
1174.9,0.14,1.34,140.2,7,1733,79.6
713.9,0.73,2.52,88.0,5,2111,97.0
1413.8,0.27,2.27,151.0,9,2143,74.0
500.0,1.01,1.67,91.4,5,2376,100.0
1598.2,0.19,1.55,149.3,9,1698,94.1
793.6,0.42,3.37,174.9,6,2119,95.2
1394.3,2.77,2.58,209.0,9,1412,67.8
1006.1,2.15,0.8,87.6,5,2100,31.6
651.8,0.02,1.52,148.2,5,1782,96.9
1145.8,1.2,2.56,137.6,7,1574,93.1
878.8,1.71,3.33,149.8,5,1802,66.4
965.0,1.47,1.1,89.8,5,2042,42.2
1566.9,0.45,2.97,189.6,8,2274,76.2
1065.3,0.3,3.46,183.4,8,1855,85.2
853.0,1.28,3.16,110.4,7,2079,68.5
1424.9,1.61,2.21,181.8,9,1667,79.0
1673.3,0.03,3.15,175.6,9,2070,69.4
1241.4,0.94,2.87,143.7,8,2074,75.8
609.3,0.86,0.97,139.4,6,1739,39.9
971.8,1.2,2.11,189.9,8,2450,68.9
500.0,2.01,2.95,184.5,6,2682,69.2
1575.2,0.3,2.91,204.2,9,1963,77.7
871.6,0.23,3.02,126.7,8,1534,97.2
1103.6,0.46,2.52,156.7,5,2212,100.0
500.0,0.92,1.85,125.5,6,2200,93.8
1145.1,0.31,1.87,132.1,6,2440,87.5
500.0,2.08,1.87,163.6,6,2027,75.8
1249.1,0.13,2.57,150.2,9,2205,76.7
1595.3,0.02,3.11,117.4,7,1817,90.6
500.0,1.46,3.02,108.6,5,2472,81.5
900.4,0.64,1.4,212.2,8,2484,52.9
1133.3,1.17,2.94,141.7,6,2407,87.8
1260.4,0.02,1.89,199.0,9,1545,100.0
1101.3,1.3,1.82,135.8,6,2101,91.1
1552.3,0.12,2.25,199.9,8,2429,74.4
797.7,0.88,2.07,133.2,5,2628,94.7
938.0,1.55,3.23,136.2,6,2262,79.9
1061.2,2.23,1.56,143.3,9,2673,35.4
1337.1,1.69,2.99,175.1,9,1831,67.6
998.3,1.02,2.21,187.8,7,1743,87.9
1335.9,1.18,2.07,207.6,9,2017,71.2
878.3,2.3,1.66,189.4,7,2178,69.4
947.3,0.2,1.41,106.0,5,1932,79.2
1311.4,0.26,2.66,218.2,8,1886,88.4
1419.3,0.99,2.29,177.0,7,1454,95.5
1170.8,0.22,1.57,169.7,6,1576,97.9
688.0,1.19,3.32,99.5,6,2283,88.4
911.2,0.06,2.76,140.1,8,1867,92.4
1513.9,0.04,1.45,194.4,9,1894,67.8
1060.8,0.36,2.61,123.0,6,2387,100.0
1418.6,0.06,3.12,179.2,7,2541,70.1
1039.6,0.6,1.93,197.2,8,1601,100.0
509.2,2.98,1.54,117.1,6,2263,62.9
924.1,0.8,2.55,170.4,9,2358,61.0
1206.8,0.14,2.85,226.4,9,2568,61.6
1283.8,1.42,1.78,188.5,6,1580,80.1
1034.8,0.48,0.89,220.7,8,1435,48.1
1419.7,0.48,3.24,173.1,5,2459,97.7
500.0,0.69,2.78,100.8,6,1931,93.7
1795.3,2.72,2.11,207.1,9,2653,30.1
994.5,0.37,3.33,122.2,5,2634,86.8
1513.9,0.22,2.07,177.9,8,1869,84.8
1493.1,0.07,1.52,199.8,9,2429,66.8
1400.3,0.28,0.84,178.7,8,1858,34.0
561.1,0.65,3.19,113.2,6,1558,75.4
1214.8,0.18,1.15,132.6,8,2569,22.5
978.3,3.64,3.1,155.1,9,1751,21.7
891.0,0.28,1.72,124.5,6,2273,100.0
1532.5,3.92,3.46,208.0,9,2470,0.0
1240.3,0.41,2.2,172.1,9,1509,100.0
793.7,0.56,1.52,92.9,5,2375,96.2
1059.7,0.7,2.14,136.3,7,1886,100.0
1176.1,0.43,1.53,123.8,8,1616,100.0
1385.6,0.52,2.08,205.7,8,1503,100.0
878.1,0.59,1.91,168.0,5,2079,95.5
1245.0,0.03,3.33,185.1,8,2451,61.4
939.7,0.79,1.0,156.0,5,2165,47.8
1546.1,0.39,3.12,199.8,8,2343,68.6
1515.7,0.09,1.9,177.8,8,2211,82.1
2038.0,0.88,2.11,214.8,9,1904,74.9
878.6,1.65,1.3,116.8,5,2677,67.1
746.3,1.44,1.12,183.3,8,2300,25.9
1000.2,0.42,3.3,164.8,7,2663,67.7
952.0,0.03,3.05,105.3,5,1640,80.9
634.3,1.82,1.01,164.4,5,1601,21.4
817.7,0.83,2.2,96.8,5,2558,96.3
1338.6,1.85,2.93,165.2,9,1825,69.1
1031.8,1.81,1.43,135.4,5,1753,51.2
1602.5,0.24,0.87,189.8,9,1766,34.8
1054.6,1.15,1.71,185.4,7,1484,91.9
1168.8,0.82,2.29,103.3,6,2580,83.8
1309.2,0.02,0.91,201.5,9,1736,37.2
852.2,3.28,1.17,177.5,8,2614,0.0
1040.0,2.47,3.02,111.4,5,2331,61.5
921.6,1.74,3.4,196.0,6,2335,81.4
1619.6,0.3,2.95,219.6,9,1420,96.3
1259.1,0.64,3.48,122.9,8,2055,73.0
925.8,0.07,0.97,170.8,6,1891,48.8
1204.0,0.3,2.78,174.2,7,2560,83.4
995.2,1.47,1.78,183.9,9,2659,47.1
1187.4,0.35,3.11,230.7,9,2426,51.8
829.5,0.47,1.82,158.6,7,1422,100.0
898.2,0.27,1.9,166.2,9,1540,99.0
816.8,0.13,2.36,121.1,5,2461,94.2
1245.0,2.35,0.9,220.9,9,2585,0.0
743.7,0.29,1.39,94.8,5,1621,66.7
1717.1,0.42,3.04,155.5,9,2142,62.6
1407.2,0.32,2.25,141.4,8,1419,100.0
1255.4,0.93,2.41,200.0,8,2525,69.5
717.9,0.14,3.05,112.9,6,2304,87.3
1221.9,0.22,2.42,153.8,8,2480,76.9
1395.4,0.22,2.74,128.9,7,2077,90.6
720.1,0.06,1.33,127.1,6,2563,66.9
1471.3,4.24,2.42,188.8,8,1516,34.9
514.6,0.25,2.14,132.0,5,2561,100.0
1077.8,0.47,2.55,179.6,9,1720,86.9
1723.1,1.12,2.86,214.5,8,1667,96.8
534.0,1.18,2.73,176.1,5,1835,81.8
815.0,0.14,3.13,102.6,6,2165,90.8
1246.0,0.38,1.62,171.3,9,2474,64.1
1187.2,0.1,1.44,177.7,8,2381,54.8
595.7,0.43,2.59,150.1,6,1719,100.0
1059.6,0.91,2.36,187.8,8,2131,78.2
1423.3,3.12,1.81,105.9,6,2144,62.4
1332.5,0.67,3.07,152.4,8,1423,87.8
1226.6,0.96,2.86,93.2,5,2459,95.6
1190.7,0.13,1.62,208.2,7,2274,89.3
500.0,2.25,1.12,100.9,5,2223,30.4
1237.3,0.61,2.59,190.9,9,2119,77.3
1314.1,0.02,2.3,191.0,8,2225,77.2
1611.3,0.0,1.95,207.9,7,1943,100.0
1253.6,0.88,1.36,177.4,7,1657,81.4
1413.6,0.92,2.87,177.5,9,1576,97.1
1597.3,0.68,1.67,173.2,9,1994,73.3
1074.9,2.0,1.91,153.4,7,2289,66.8
1184.5,0.7,2.51,217.9,9,1667,87.9
1298.5,0.02,1.92,211.7,9,2116,79.4
772.7,1.53,3.43,215.6,8,1846,69.2
1321.0,0.33,1.73,148.7,5,2074,100.0
1140.5,1.17,3.22,188.3,6,1639,86.0
1091.0,1.36,3.12,208.1,7,1516,79.6
991.6,0.37,3.31,152.3,6,1665,93.0
1536.4,0.68,1.11,181.5,7,2055,50.0
1473.5,0.08,1.28,129.9,7,2203,60.5
958.3,0.22,1.03,181.1,5,1986,45.9
1158.4,0.14,1.64,146.8,7,2440,91.2
998.4,0.18,0.88,180.8,7,1411,48.8
650.3,0.07,3.16,134.0,5,1914,79.5
1098.6,2.34,1.3,139.7,9,2282,29.3
500.0,0.39,2.68,133.7,6,1984,100.0
1291.4,0.41,3.1,201.8,7,1482,97.0
527.3,0.08,1.42,96.6,5,1782,65.2
1486.3,0.37,2.9,141.3,7,2025,100.0
948.4,0.19,1.64,108.5,5,1483,89.7
500.0,0.29,2.12,144.7,6,2383,98.3
1254.8,0.06,3.14,194.8,8,1912,83.1
1484.3,0.05,2.02,136.9,9,1571,100.0
1753.2,0.08,3.25,152.2,8,1890,76.9
927.5,2.03,0.86,135.0,5,1665,21.0
890.5,0.88,3.18,145.3,7,2431,69.8
1436.2,0.15,1.23,214.4,9,1544,76.1
542.2,1.34,1.75,181.9,6,2558,77.0
1583.8,1.58,2.26,144.0,9,2036,67.0
1056.1,2.63,1.09,164.2,7,2230,10.5
1048.8,0.15,1.53,148.4,8,2262,76.1
1042.4,0.46,1.17,100.3,5,1467,31.4
619.6,0.68,2.54,197.9,8,2677,67.5
1437.2,0.04,1.39,228.9,9,2174,53.0
1189.7,0.09,1.18,195.8,7,1799,46.2
500.0,0.73,3.32,123.0,5,2181,90.2
751.8,0.31,2.73,112.9,7,1649,99.4
1446.8,1.91,1.1,142.6,7,2587,14.6
1060.6,0.86,2.64,145.5,9,2284,67.8
1418.1,0.72,1.96,163.4,8,2690,66.6
1125.1,1.0,3.43,165.5,7,1783,84.9
642.8,0.88,1.28,111.4,7,2688,51.8
1335.5,0.41,1.78,161.3,7,1936,100.0
701.6,0.83,1.11,88.6,5,2182,51.7
1031.5,1.03,2.3,110.4,7,1969,96.0
890.2,0.29,1.01,134.0,7,1423,49.3
1495.9,1.23,1.43,208.0,9,2366,44.9
1323.4,0.52,1.81,127.5,7,2550,80.0
500.0,0.59,3.24,170.2,7,2597,66.9
1568.2,5.08,2.3,192.0,9,1417,12.1
813.7,0.26,0.84,134.9,5,2486,50.3
991.8,0.85,0.98,215.1,8,2575,18.4
1349.0,0.03,1.81,137.2,9,1873,79.8
1211.1,2.07,1.32,126.5,5,2149,61.1
1125.6,0.49,3.37,174.1,8,2431,62.5
1302.0,0.11,2.65,171.3,7,1623,100.0
1705.6,1.14,2.83,202.5,9,1599,94.0
1257.4,0.51,1.25,131.7,7,1532,75.8
1398.5,0.08,1.53,213.9,9,2247,77.1
1721.1,0.35,2.36,175.6,8,1938,90.9
1067.9,1.5,2.4,143.9,5,1781,83.3
1343.8,0.08,1.57,180.2,9,2614,68.0
838.5,0.35,1.89,175.1,5,1630,79.9
1327.2,0.24,2.02,138.1,7,2104,85.3
1150.1,0.2,1.48,201.5,7,1974,82.9
1367.7,0.32,1.93,191.4,8,2300,77.6
961.8,0.41,2.29,203.3,8,1451,100.0
1254.2,1.1,0.94,158.9,6,1736,41.0
927.7,0.05,2.34,126.6,6,2392,98.1
1338.6,0.54,1.57,197.5,8,1994,84.1
1146.5,0.0,2.81,155.6,7,1732,100.0
544.9,0.37,3.29,152.6,5,2082,87.6
1222.9,2.45,2.59,142.9,8,2094,53.1
500.0,0.15,2.25,88.2,5,1873,91.7
1050.4,2.22,2.16,159.6,6,2208,83.9
936.1,0.76,3.14,170.9,5,2202,88.4
1534.5,2.21,1.75,198.0,8,2119,65.1
951.7,0.56,0.87,195.2,7,2224,31.9
876.4,0.55,3.07,123.2,8,2197,68.6
1106.0,0.13,3.23,221.4,9,1778,73.1
1343.9,1.33,2.06,171.4,9,2163,68.0
1844.2,0.76,2.38,144.9,9,2120,73.9
621.8,1.47,1.61,185.0,7,1604,91.8
1242.8,1.53,1.71,180.7,8,1757,86.4
846.4,0.17,2.02,165.0,9,1648,90.8
1046.9,1.01,1.71,210.7,8,2302,77.6
609.0,0.47,3.44,186.4,6,2304,90.5
1198.6,3.35,2.99,191.0,9,2572,25.1
1529.9,2.29,1.6,226.4,9,2069,56.2
977.1,0.81,2.22,114.8,7,2012,98.2
669.3,0.32,2.01,141.8,8,2189,79.2
891.8,0.98,3.47,179.3,7,2342,73.3
1041.2,2.68,1.32,128.1,7,1910,54.3
1261.6,0.18,1.77,201.5,8,1686,98.7
947.6,1.77,1.8,120.9,6,1787,86.5
962.3,0.79,2.63,195.3,8,2177,76.9
1026.7,0.95,2.7,182.3,6,2133,95.3
696.8,0.51,1.43,190.7,7,2400,62.7
1186.2,0.17,1.76,110.2,6,2302,100.0
500.0,1.02,1.64,172.4,6,1542,86.2
1299.6,0.39,2.0,185.0,6,1985,100.0
1745.7,0.43,0.94,166.8,9,2590,11.3
727.3,1.6,1.73,180.3,9,1963,67.5
1087.3,0.91,1.98,207.8,7,2633,77.1
1159.1,1.44,3.09,217.0,8,2180,60.6
1217.2,0.29,2.2,114.2,6,2467,92.8
1305.2,0.78,3.34,175.5,9,1864,80.2
1648.9,1.87,2.3,207.6,8,2161,64.5
1161.0,4.1,2.57,185.0,6,2056,39.1
984.0,0.09,3.23,159.7,8,2250,67.1
926.6,0.62,1.13,83.9,5,1470,35.1
983.0,1.97,2.95,185.5,6,2314,80.9
1358.8,0.74,1.07,162.8,8,1620,47.5
932.1,0.4,2.13,154.1,6,2017,96.3
1161.7,1.51,3.4,171.9,6,1940,78.0
826.9,0.68,3.28,143.7,5,1885,75.8
1320.0,0.39,2.34,146.1,8,2599,66.9
1032.3,1.17,2.58,116.7,7,1791,90.1
1195.4,0.56,2.78,230.7,9,1979,76.8
643.3,0.54,1.23,144.9,6,1491,73.0
1070.1,1.75,1.57,97.0,6,1986,90.9
904.4,0.11,1.68,167.3,6,1737,100.0
697.0,0.49,1.51,137.3,6,1457,88.2
1386.2,1.98,2.31,151.1,9,1460,86.3
1198.4,0.49,3.04,145.9,7,1823,88.1
788.6,0.87,1.24,119.0,5,1672,62.5
520.3,0.16,1.7,149.7,7,1625,100.0
1170.9,0.28,2.13,201.7,9,2123,79.2
1693.5,0.33,1.32,124.5,8,2306,57.1
1015.6,0.74,3.21,122.6,5,2263,84.4
530.7,1.28,2.34,147.2,5,2237,100.0
1149.9,0.39,2.44,221.4,8,1737,100.0
828.6,1.13,1.06,157.2,6,1776,41.6
650.9,0.4,1.31,226.8,9,2692,34.9
1768.9,0.17,1.25,158.6,8,1553,81.8
1104.8,0.57,2.82,156.8,7,2431,77.8
1245.4,0.87,2.57,204.2,7,1681,100.0
1912.5,1.19,2.84,159.4,8,2669,63.6
1867.1,0.56,1.29,204.0,9,2557,40.3
890.6,1.54,2.01,91.6,5,2650,90.7
872.4,0.24,0.96,122.1,5,2457,47.7
1352.2,0.45,1.26,120.5,6,1874,79.4
1068.1,0.13,0.93,158.7,9,2563,18.9
935.8,2.75,1.83,182.6,7,1784,68.2
500.0,1.29,3.05,143.4,7,2632,61.5
1123.4,1.17,1.42,110.2,6,2505,65.9
1059.8,3.18,2.14,203.2,7,2048,60.7
1316.2,0.72,2.36,117.1,6,2354,95.1
1078.5,0.46,2.41,196.1,6,1763,100.0
1051.2,0.74,1.62,123.4,8,2429,70.4
1103.0,0.24,1.48,99.0,5,1992,85.3
1401.7,1.51,2.04,195.9,9,2255,63.0
1421.1,1.96,2.87,228.2,9,1985,62.5
1064.0,1.79,2.98,161.2,5,2650,86.8
1164.0,0.97,1.12,168.8,9,2066,25.9
1063.2,2.9,0.9,170.3,7,2105,6.4
811.3,2.76,1.58,207.6,7,2291,54.4
1524.0,0.12,2.96,148.5,9,1841,82.6
1272.0,1.1,3.27,153.2,8,2136,69.3
1445.8,0.97,2.96,209.3,9,1791,79.3
904.9,0.34,1.1,130.0,6,1834,52.7
952.1,0.79,3.38,147.9,6,1500,73.2
500.0,2.49,1.94,138.9,5,2671,78.8
943.9,6.84,2.22,187.9,7,2389,0.0
1234.1,0.44,2.05,205.9,8,1504,99.8
1233.9,1.68,3.27,220.1,9,1458,79.1
888.0,0.12,2.86,170.6,6,1609,100.0
1248.5,0.21,2.85,151.1,7,1494,95.6
